[WF] ALGO=gwo WINDOW=Y3 RUN=22 at Thu Jun  4 02:29:34 AM +03 2026
[2026-06-04 02:29:38] [WF] [INFO] Tek kosu: gwo/Y3/run_022, seed=42022
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] [WALK-FORWARD] Veri penceresi: [16104:24864] (8760 saat)
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] OPTIMIZER: GWO
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] DB: walk_forward_runs/gwo_Y3/run_022/gwo_running.db
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] Seed: 42022
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] Mode: joint
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] Pop: 40, MaxIter: 50
[2026-06-04 02:30:49] [OPT.GWO] [INFO] Yeni GWO çalışması başlatıldı | Seed: 42022 | Pop: 40 | MaxIter: 50
[2026-06-04 02:30:49] [OPT.GWO] [INFO] ============================================================
[2026-06-04 02:30:49] [OPT.GWO] [INFO] GWO OPTIMIZASYONU
[2026-06-04 02:30:49] [OPT.GWO] [INFO] ============================================================
[2026-06-04 02:30:49] [OPT.GWO] [INFO] Pop: 40 | MaxIter: 50 | Workers: 35 | Seed: 42022 | Mode: joint
[2026-06-04 02:30:49] [OPT.GWO] [INFO] Algo params: {'a_start': 2.0, 'a_end': 0.0}
[2026-06-04 02:30:49] [OPT.GWO] [INFO] 
[INIT] Popülasyon değerlendiriliyor...
[2026-06-04 02:31:00] [INFO]  i:T-0 | ind 0 (I) | wavelet=coif5 | level=7 | mode=symmetric | look_back=46 | hidden=187 | layers=4 | dropout=0.390 | lr=0.00380 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 23:03:18] [INFO]  i:T-27 | ind 31 (W) | wavelet=db8 | level=5 | mode=symmetric | look_back=35 | hidden=148 | layers=3 | dropout=0.044 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:03:18] [INFO]  i:T-27 | ind 32 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=50 | hidden=128 | layers=3 | dropout=0.056 | lr=0.00871 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:03:18] [INFO]  i:T-27 | ind 33 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=41 | hidden=126 | layers=2 | dropout=0.044 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:03:18] [INFO]  i:T-27 | ind 34 (W) | wavelet=sym7 | level=6 | mode=symmetric | look_back=34 | hidden=157 | layers=2 | dropout=0.048 | lr=0.00612 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:06:18] [INFO]  i:T-27 | ind 35 (W) | wavelet=sym5 | level=4 | mode=symmetric | look_back=44 | hidden=167 | layers=3 | dropout=0.047 | lr=0.00498 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:06:36] [INFO]  i:T-27 | ind 36 (W) | wavelet=sym7 | level=6 | mode=symmetric | look_back=37 | hidden=141 | layers=3 | dropout=0.049 | lr=0.00134 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:07:27] [INFO]  i:T-27 | ind 37 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=49 | hidden=150 | layers=3 | dropout=0.053 | lr=0.00706 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:07:31] [INFO]  i:T-27 | ind 38 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=39 | hidden=157 | layers=2 | dropout=0.045 | lr=0.00179 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:07:34] [INFO]  i:T-27 | ind 39 (W) | wavelet=db6 | level=6 | mode=symmetric | look_back=38 | hidden=99 | layers=2 | dropout=0.035 | lr=0.00280 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:06] [OPT.GWO] [INFO] 
[ITER 28] α=0.047133 β=0.049455 δ=0.050465 | a=0.898 | Duration: 654.5s
[2026-06-04 23:14:06] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 23:14:06] [OPT.GWO] [INFO] GWO ITERATION 29/50
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 0 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=45 | hidden=127 | layers=2 | dropout=0.052 | lr=0.00279 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 1 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=41 | hidden=128 | layers=3 | dropout=0.043 | lr=0.00423 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 2 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=41 | hidden=134 | layers=2 | dropout=0.040 | lr=0.00150 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 4 (W) | wavelet=coif3 | level=5 | mode=symmetric | look_back=39 | hidden=167 | layers=3 | dropout=0.038 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 3 (W) | wavelet=db8 | level=6 | mode=symmetric | look_back=46 | hidden=155 | layers=3 | dropout=0.032 | lr=0.00577 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 6 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=42 | hidden=110 | layers=3 | dropout=0.040 | lr=0.00894 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 7 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=39 | hidden=135 | layers=3 | dropout=0.043 | lr=0.00223 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 8 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=48 | hidden=140 | layers=3 | dropout=0.042 | lr=0.00726 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 9 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=41 | hidden=141 | layers=3 | dropout=0.043 | lr=0.00574 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 5 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=38 | hidden=100 | layers=3 | dropout=0.043 | lr=0.00884 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 10 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=42 | hidden=114 | layers=2 | dropout=0.036 | lr=0.00521 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 13 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=35 | hidden=167 | layers=2 | dropout=0.041 | lr=0.00813 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 11 (W) | wavelet=db8 | level=6 | mode=symmetric | look_back=35 | hidden=97 | layers=2 | dropout=0.053 | lr=0.00751 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 14 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=48 | hidden=146 | layers=3 | dropout=0.037 | lr=0.00432 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 15 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=36 | hidden=146 | layers=3 | dropout=0.050 | lr=0.00667 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 12 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=43 | hidden=135 | layers=3 | dropout=0.040 | lr=0.00281 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 16 (W) | wavelet=sym7 | level=6 | mode=symmetric | look_back=45 | hidden=157 | layers=3 | dropout=0.031 | lr=0.00937 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 19 (W) | wavelet=coif3 | level=5 | mode=symmetric | look_back=46 | hidden=150 | layers=3 | dropout=0.056 | lr=0.00403 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 17 (W) | wavelet=sym7 | level=6 | mode=symmetric | look_back=45 | hidden=125 | layers=3 | dropout=0.042 | lr=0.00444 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 18 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=42 | hidden=133 | layers=3 | dropout=0.035 | lr=0.00472 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 21 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=45 | hidden=165 | layers=3 | dropout=0.052 | lr=0.00922 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 20 (W) | wavelet=coif3 | level=5 | mode=symmetric | look_back=38 | hidden=153 | layers=3 | dropout=0.041 | lr=0.00368 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 22 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=35 | hidden=136 | layers=2 | dropout=0.043 | lr=0.00272 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 23 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=42 | hidden=132 | layers=3 | dropout=0.057 | lr=0.00362 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 24 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=32 | hidden=144 | layers=3 | dropout=0.035 | lr=0.00187 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 25 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=47 | hidden=120 | layers=3 | dropout=0.049 | lr=0.00379 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 26 (W) | wavelet=db8 | level=5 | mode=symmetric | look_back=51 | hidden=162 | layers=2 | dropout=0.039 | lr=0.00990 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 27 (W) | wavelet=coif4 | level=5 | mode=symmetric | look_back=46 | hidden=127 | layers=3 | dropout=0.043 | lr=0.00425 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 28 (W) | wavelet=coif3 | level=6 | mode=symmetric | look_back=40 | hidden=152 | layers=2 | dropout=0.056 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 29 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=40 | hidden=155 | layers=3 | dropout=0.054 | lr=0.00582 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 30 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=40 | hidden=150 | layers=2 | dropout=0.049 | lr=0.00781 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 31 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=34 | hidden=154 | layers=3 | dropout=0.061 | lr=0.00872 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 32 (W) | wavelet=sym7 | level=6 | mode=symmetric | look_back=45 | hidden=144 | layers=3 | dropout=0.048 | lr=0.00764 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 33 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=43 | hidden=152 | layers=3 | dropout=0.046 | lr=0.00152 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:14:13] [INFO]  i:T-28 | ind 34 (W) | wavelet=sym5 | level=6 | mode=symmetric | look_back=38 | hidden=111 | layers=1 | dropout=0.047 | lr=0.00869 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:15:27] [INFO]  i:T-28 | ind 35 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=45 | hidden=103 | layers=3 | dropout=0.040 | lr=0.00640 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:17:03] [INFO]  i:T-28 | ind 36 (W) | wavelet=coif4 | level=6 | mode=symmetric | look_back=36 | hidden=146 | layers=3 | dropout=0.051 | lr=0.00267 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:17:11] [INFO]  i:T-28 | ind 37 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=43 | hidden=126 | layers=2 | dropout=0.037 | lr=0.00433 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:17:40] [INFO]  i:T-28 | ind 38 (W) | wavelet=db8 | level=5 | mode=symmetric | look_back=44 | hidden=168 | layers=3 | dropout=0.042 | lr=0.00675 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:18:02] [INFO]  i:T-28 | ind 39 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=45 | hidden=168 | layers=3 | dropout=0.041 | lr=0.00307 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:45] [OPT.GWO] [INFO] 
[ITER 29] α=0.047133 β=0.049455 δ=0.050465 | a=0.857 | Duration: 759.4s
[2026-06-04 23:26:45] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 23:26:45] [OPT.GWO] [INFO] GWO ITERATION 30/50
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 0 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=48 | hidden=112 | layers=3 | dropout=0.047 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 1 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=45 | hidden=169 | layers=3 | dropout=0.058 | lr=0.00294 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 2 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=29 | hidden=160 | layers=2 | dropout=0.046 | lr=0.00628 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 3 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=46 | hidden=127 | layers=1 | dropout=0.045 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 4 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=42 | hidden=164 | layers=3 | dropout=0.061 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 5 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=36 | hidden=142 | layers=3 | dropout=0.043 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 6 (W) | wavelet=coif4 | level=6 | mode=symmetric | look_back=31 | hidden=106 | layers=2 | dropout=0.041 | lr=0.00943 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 7 (W) | wavelet=db6 | level=5 | mode=symmetric | look_back=46 | hidden=132 | layers=3 | dropout=0.050 | lr=0.00138 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 8 (W) | wavelet=sym5 | level=6 | mode=symmetric | look_back=52 | hidden=164 | layers=3 | dropout=0.048 | lr=0.00571 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 9 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=42 | hidden=143 | layers=3 | dropout=0.046 | lr=0.00856 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 10 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=45 | hidden=183 | layers=4 | dropout=0.039 | lr=0.00443 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 11 (W) | wavelet=sym8 | level=4 | mode=symmetric | look_back=50 | hidden=144 | layers=2 | dropout=0.028 | lr=0.00427 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 12 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=38 | hidden=184 | layers=2 | dropout=0.041 | lr=0.00585 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 13 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=46 | hidden=146 | layers=3 | dropout=0.046 | lr=0.00355 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 14 (W) | wavelet=sym8 | level=6 | mode=symmetric | look_back=49 | hidden=129 | layers=2 | dropout=0.049 | lr=0.00532 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 15 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=45 | hidden=150 | layers=3 | dropout=0.042 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 16 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=33 | hidden=148 | layers=2 | dropout=0.042 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 17 (W) | wavelet=sym5 | level=6 | mode=symmetric | look_back=45 | hidden=134 | layers=2 | dropout=0.042 | lr=0.00407 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 18 (W) | wavelet=sym7 | level=6 | mode=symmetric | look_back=42 | hidden=141 | layers=3 | dropout=0.043 | lr=0.00897 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 19 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=35 | hidden=148 | layers=3 | dropout=0.033 | lr=0.00300 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 21 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=44 | hidden=134 | layers=2 | dropout=0.049 | lr=0.00639 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 20 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=41 | hidden=162 | layers=2 | dropout=0.044 | lr=0.00558 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 22 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=46 | hidden=139 | layers=2 | dropout=0.045 | lr=0.00129 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 23 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=40 | hidden=150 | layers=2 | dropout=0.038 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 24 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=40 | hidden=150 | layers=2 | dropout=0.053 | lr=0.00893 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 25 (W) | wavelet=coif3 | level=5 | mode=symmetric | look_back=43 | hidden=132 | layers=3 | dropout=0.048 | lr=0.00782 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 26 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=45 | hidden=134 | layers=3 | dropout=0.039 | lr=0.00771 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 27 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=50 | hidden=167 | layers=3 | dropout=0.036 | lr=0.00686 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 28 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=46 | hidden=159 | layers=2 | dropout=0.050 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 29 (W) | wavelet=db8 | level=5 | mode=symmetric | look_back=38 | hidden=120 | layers=3 | dropout=0.036 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 30 (W) | wavelet=coif4 | level=6 | mode=symmetric | look_back=42 | hidden=150 | layers=3 | dropout=0.050 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 31 (W) | wavelet=sym8 | level=6 | mode=symmetric | look_back=40 | hidden=158 | layers=3 | dropout=0.041 | lr=0.00945 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 32 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=45 | hidden=153 | layers=3 | dropout=0.046 | lr=0.00277 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 33 (W) | wavelet=sym7 | level=6 | mode=symmetric | look_back=44 | hidden=127 | layers=3 | dropout=0.026 | lr=0.00982 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:26:51] [INFO]  i:T-29 | ind 34 (W) | wavelet=sym5 | level=6 | mode=symmetric | look_back=54 | hidden=151 | layers=4 | dropout=0.050 | lr=0.00700 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:28:47] [INFO]  i:T-29 | ind 35 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=40 | hidden=158 | layers=2 | dropout=0.040 | lr=0.00528 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:29:28] [INFO]  i:T-29 | ind 36 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=41 | hidden=132 | layers=2 | dropout=0.042 | lr=0.00198 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:29:55] [INFO]  i:T-29 | ind 37 (W) | wavelet=coif4 | level=5 | mode=symmetric | look_back=46 | hidden=141 | layers=3 | dropout=0.049 | lr=0.00616 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:30:05] [INFO]  i:T-29 | ind 38 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=42 | hidden=157 | layers=3 | dropout=0.054 | lr=0.00455 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:30:27] [INFO]  i:T-29 | ind 39 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=38 | hidden=143 | layers=3 | dropout=0.036 | lr=0.00710 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:44] [OPT.GWO] [INFO] 
[ITER 30] α=0.047133 β=0.049455 δ=0.050465 | a=0.816 | Duration: 958.4s
[2026-06-04 23:42:44] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 23:42:44] [OPT.GWO] [INFO] GWO ITERATION 31/50
[2026-06-04 23:42:49] [INFO]  i:T-30 | ind 0 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=45 | hidden=175 | layers=3 | dropout=0.049 | lr=0.00940 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:49] [INFO]  i:T-30 | ind 1 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=44 | hidden=160 | layers=3 | dropout=0.028 | lr=0.00549 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:49] [INFO]  i:T-30 | ind 2 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=36 | hidden=123 | layers=2 | dropout=0.055 | lr=0.00571 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:49] [INFO]  i:T-30 | ind 3 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=41 | hidden=148 | layers=3 | dropout=0.049 | lr=0.00395 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:49] [INFO]  i:T-30 | ind 4 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=34 | hidden=160 | layers=3 | dropout=0.044 | lr=0.00691 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:49] [INFO]  i:T-30 | ind 5 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=44 | hidden=125 | layers=3 | dropout=0.041 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:49] [INFO]  i:T-30 | ind 6 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=49 | hidden=167 | layers=3 | dropout=0.044 | lr=0.00690 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:49] [INFO]  i:T-30 | ind 7 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=41 | hidden=140 | layers=3 | dropout=0.046 | lr=0.00349 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:49] [INFO]  i:T-30 | ind 8 (W) | wavelet=coif3 | level=4 | mode=symmetric | look_back=40 | hidden=143 | layers=3 | dropout=0.040 | lr=0.00297 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:49] [INFO]  i:T-30 | ind 9 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=38 | hidden=149 | layers=3 | dropout=0.037 | lr=0.00377 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:49] [INFO]  i:T-30 | ind 10 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=43 | hidden=139 | layers=3 | dropout=0.045 | lr=0.00722 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:50] [INFO]  i:T-30 | ind 11 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=50 | hidden=115 | layers=2 | dropout=0.052 | lr=0.00457 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:50] [INFO]  i:T-30 | ind 12 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=49 | hidden=153 | layers=3 | dropout=0.044 | lr=0.00568 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:50] [INFO]  i:T-30 | ind 13 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=36 | hidden=135 | layers=2 | dropout=0.039 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:50] [INFO]  i:T-30 | ind 14 (W) | wavelet=sym7 | level=4 | mode=symmetric | look_back=45 | hidden=151 | layers=3 | dropout=0.031 | lr=0.00362 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 23:42:50] [INFO]  i:T-30 | ind 15 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=41 | hidden=158 | layers=3 | dropout=0.046 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
